geneID	A_RC	A_RPKM	B_RC	B_RPKM	C_RC	C_RPKM	D_RC	D_RPKM
MRVI1	24	0.2239114	64	0.3577921	64	0.9283385	515	1.760087
BRD1	916	11.37877	1118	8.321993	276	5.330527	1419	6.457198
NRN1	1657	57.03438	9803	202.1897	57	3.050356	1937	24.42339
SERGEF	94	3.221033	342	7.022299	70	3.729296	409	5.133963
JAZF1	606	10.15875	1921	19.2966	51	1.329227	1887	11.58781
GSTM1	588	26.60974	1050	28.47335	163	11.46865	1933	32.04477
CREBL2	890	12.51713	2484	20.93401	140	3.061289	2894	14.90992
RTN2	144	3.375112	740	10.39306	2145	78.16537	487	4.181351
TMEM70	817	20.87331	973	14.89594	1869	74.24035	1116	10.44469
SC5D	1037	8.006186	2027	9.377489	112	1.344393	2398	6.782005
PCOLCE2	326	8.611985	338	5.350425	32	1.314308	41114	397.8665
KLHL3	17	0.1339487	71	0.3352231	48	0.5880204	89	0.2568868
ACLY	8001	98.56831	4074	30.07461	160	3.064605	11703	52.81439
EIF4EBP2	2457	17.49582	4156	17.73334	1088	12.04535	5597	14.59978
TOR1B	1283	43.05579	1740	34.98969	111	5.791477	2232	27.43855
RPN2	5575	121.2365	7621	99.30851	650	21.97675	19535	155.6195
ZNF688	97	2.84718	496	8.723901	78	3.559583	643	6.913789
WRN	521	4.862435	310	1.733659	71	1.030234	524	1.791469
ZNF580	250	11.84337	1297	36.81808	43	3.167125	1519	26.36059
BRK1	2240	102.1462	5012	136.9529	677	47.99815	5499	91.85867
CRNKL1	883	10.73022	825	6.007415	203	3.835352	849	3.779353
PJA2	4576	50.3997	3963	26.15483	932	15.9595	7061	28.48854
PEX19	1043	15.46385	2066	18.35479	728	16.78131	2422	13.15435
DEF8	884	13.52141	1251	11.46603	211	5.017804	2386	13.3691
HAT1	1474	47.33286	1114	21.43563	410	20.46965	1075	12.64549
LINC01578	382	12.85965	1596	32.19473	251	13.13715	2497	30.79261
SUPT7L	767	8.986615	1327	9.316603	233	4.244418	2056	8.824415
PARP11	201	2.365368	137	0.9660712	15	0.274445	293	1.263084
IFITM10	38	0.5494251	189	1.637467	47	1.056536	825	4.369592
DDX18	1750	24.92612	1527	13.03292	233	5.159814	1388	7.242162
ZNF518A	421	3.407315	219	1.062087	75	0.9437413	315	0.9339053
SATL1	11	0.2741145	18	0.2687805	11	0.4261805	31	0.2829848
UPF3A	980	22.02608	1200	16.16138	190	6.639361	2256	18.5743
RALGAPA1	457	3.090471	412	1.66952	468	4.920574	911	2.256778
ICE1	1611	10.86975	898	3.630664	472	4.951392	1384	3.420755
ATG4A	235	5.342218	424	5.775712	264	9.330805	559	4.655085
C1orf216	557	10.4368	1614	18.12181	143	4.165906	1646	11.29806
SNX14	1253	18.05329	2070	17.87152	140	3.136135	2641	13.93913
DMTF1	806	11.73268	687	5.992454	158	3.575861	2147	11.4487
SCMH1	586	9.240015	1272	12.01844	289	7.08491	1752	10.11978
TENM4	236	0.934154	876	2.077765	13	0.08000392	488	0.7076009
EPOR	49	1.07649	133	1.75086	14	0.4781932	214	1.722224
TRIM62	83	1.158819	168	1.405506	17	0.3690182	342	1.749144
FHL3	423	15.31676	1212	26.29754	7162	403.2017	954	12.65427
PANX2	45	0.799604	60	0.638851	27	0.7459121	211	1.373431
SPAG16	276	6.266295	338	4.598375	38	1.341365	641	5.331161
TFPI	501	6.83813	885	7.238171	173	3.671193	694	3.469934
SSSCA1	277	18.87499	429	17.51661	120	12.71305	575	14.35281
MIGA2	350	5.160674	602	5.318887	97	2.223676	1097	5.925255
LRRC37A3	58	0.5309582	151	0.8283143	14	0.1992608	464	1.55601
LYST	596	2.368049	826	1.966574	341	2.106494	1938	2.820722
C6orf47	402	8.706771	644	8.358008	89	2.996971	1068	8.473529
LOC283922	45	1.041521	66	0.9153464	16	0.5757542	188	1.593953
POLDIP3	1773	27.7202	2576	24.13345	292	7.097932	4361	24.97674
CFD	40	1.908426	6594	188.5169	1513	112.2318	2120	37.05214
KIF5B	8156	74.27068	4242	23.14711	1710	24.21016	7338	24.47822
GLIDR	36	0.8190768	96	1.308818	26	0.9197227	213	1.775267
NR1D1	652	12.59988	2288	26.4948	269	8.082253	8346	59.08253
DOPEY1	385	2.582403	436	1.75241	131	1.366142	540	1.326841
EXOSC1	347	14.12945	737	17.98247	71	4.494855	800	11.93295
CHURC1-FNTB	537	9.950788	692	7.683784	303	8.729457	1174	7.969174
SLC25A25	399	6.466329	482	4.680776	1024	25.80158	2211	13.1261
ZNF174	154	3.480204	412	5.579137	42	1.475688	604	5.000149
PCM1	2549	15.56355	2297	8.403994	2233	21.19771	3702	8.280132
SLC39A9	1151	11.81329	2120	13.03819	69	1.101047	2538	9.542212
SIAH2	454	9.292579	1379	16.91339	66	2.100322	1699	12.73901
SLC25A11	727	21.51582	1446	25.64352	1290	59.35737	1848	20.03491
ITPR1	122	0.6507974	178	0.5689733	83	0.6883757	280	0.5471496
CBX7	256	3.612751	985	8.329525	908	19.92257	2519	13.02232
EPS15L1	685	12.87118	994	11.1918	532	15.54178	1880	12.9404
FBXO44	148	2.594561	702	7.374375	42	1.144756	1198	7.693449
RIF1	2024	10.9086	725	2.341437	727	6.091924	825	1.628826
FMNL2	1765	16.9778	1404	8.092632	463	6.924354	4619	16.27597
LDB2	309	17.81793	888	30.68299	77	6.903207	2406	50.82254
NOMO2	6074	83.05177	6305	51.65889	885	18.8139	15179	76.029
VIM	227295	5706.507	98491	1481.709	3295	128.6167	443890	4082.421
PRUNE2	945	4.050943	25	0.06421704	17	0.1133013	8978	14.09828
TCEAL7	294	13.91551	230	6.523273	17	1.251014	1035	17.94544
COA7	391	9.918671	251	3.815367	98	3.865131	302	2.806375
RMDN2	213	5.903102	505	8.386447	33	1.421923	250	2.538065
KIAA0319L	496	5.527615	1004	6.704643	518	8.975265	1769	7.221808
CFAP69	40	0.5574509	66	0.5511584	14	0.3033445	128	0.6534594
CDK19	867	7.72846	778	4.155654	112	1.55222	1411	4.607474
TMEM80	122	3.965131	544	10.59455	51	2.577089	431	5.131414
RMND5A	371	3.21778	996	5.176398	1659	22.37125	899	2.856302
MIB2	421	6.763593	1972	18.98402	1033	25.80222	3604	21.21007
INPP1	483	12.82899	764	12.15975	160	6.607342	1709	16.62836
SUCLA2	1039	25.74779	1269	18.84395	1409	54.28713	1051	9.540896
RPL7L1	2768	39.00129	2871	24.23997	309	6.769129	3246	16.75419
CLVS1	324	4.97568	1317	12.11934	13	0.3103932	620	3.487877
LRRC8C	679	5.052391	153	0.6821886	134	1.55022	430	1.172081
ZNF248	207	3.21295	312	2.901845	69	1.665115	464	2.638236
EMP1	19901	380.6086	12415	142.2775	6151	182.8988	41941	293.8357
RAB5C	3750	110.7991	6123	108.4065	287	13.18404	9781	105.8645
USF1	458	13.57715	961	17.07074	196	9.033595	1364	14.8122
VAMP2	405	8.722427	1764	22.76496	351	11.75306	3122	24.63073
ARFRP1	550	11.5711	971	12.241	170	5.560607	1009	7.776157
RAB8A	1161	28.5993	1388	20.48796	83	3.178797	2647	23.88577
VPS26B	1146	16.4718	2390	20.5845	118	2.636938	3718	19.57618
GFM2	753	11.99316	451	4.304285	279	6.908825	787	4.591719
DHODH	126	2.784085	48	0.6355343	58	1.992514	149	1.206036
PTP4A3	38	0.7519622	96	1.138334	4540	139.6785	167	1.210573
PCYT2	575	6.053277	769	4.851041	211	3.453557	3801	14.65827
AP3M2	414	6.049451	398	3.484854	53	1.204073	437	2.339155
ZNF609	1169	7.275119	1007	3.755268	136	1.315909	2249	5.127162
UGP2	2811	71.37541	4882	74.27992	5590	220.679	3297	30.66682
TTC5	224	6.440964	182	3.135885	38	1.698822	310	3.265326
C17orf97	113	3.295174	279	4.875173	26	1.178785	339	3.621277
PDGFRB	3461	32.48202	31822	178.9595	171	2.495163	82062	282.1276
MTA2	2114	36.9394	2111	22.10339	152	4.129427	2862	18.31962
DGCR6	116	5.12414	236	6.246848	934	64.14626	232	3.754162
NTRK2	26	0.1645381	128	0.4853881	58	0.5706668	4141	9.599763
GSPT2	380	7.160286	446	5.035789	35	1.02536	618	4.265769
UBQLN4	1010	15.24002	1085	9.810246	558	13.09061	1955	10.8062
PCNX4	1629	22.2172	1354	11.06554	182	3.859233	2336	11.67087
NET1	870	11.94452	454	3.735005	548	11.69746	820	4.124063
LOC101928120	188	8.728861	380	10.57229	19	1.37156	526	8.946383
LOC101927751	956	15.74062	2152	21.23206	157	4.019065	888	5.35598
PEG3	66	0.422611	31	0.1189445	28	0.2787509	82	0.1923414
CDK13	1115	8.799685	1375	6.502507	243	2.981673	1775	5.131598
RABGGTB	714	25.2903	836	17.74385	280	15.41968	813	10.54893
AGPAT4	491	3.341889	548	2.234998	31	0.3280452	1325	3.303608
ATG3	1259	22.06409	1977	20.76122	186	5.067977	2662	17.08954
SNAI1	494	15.5285	206	3.880215	45	2.19926	4167	47.98309
RRAGC	1899	38.70667	2628	32.09756	281	8.904891	2374	17.72571
SARS2	209	5.427601	278	4.326058	115	4.643238	416	3.957464
ADAM22	39	0.2240673	93	0.3201715	15	0.1339882	101	0.2125677
GABPB1-AS1	72	0.9342192	139	1.080729	60	1.2104	721	3.426996
MEX3D	1241	23.35117	1136	12.80858	25	0.7313719	2724	18.77612
CXXC1	618	11.17375	1442	15.6229	100	2.811072	1595	10.56412
SLC24A1	233	2.166269	171	0.9526611	22	0.3180098	422	1.437245
CES2	858	11.68405	1238	10.10212	222	4.700244	4032	20.11354
RNF146	649	16.70849	1107	17.07756	981	39.26656	1898	17.8999
RRAS	672	36.54888	2669	86.98397	148	12.51492	7342	146.2787
PMP22	3459	99.67492	13166	227.3396	893	40.00813	15505	163.67
GON4L	1005	6.888409	799	3.281599	320	3.410078	1813	4.552109
HSPA13	2220	29.8674	1836	14.80141	111	2.321821	1689	8.324077
SCO1	759	23.20566	848	15.53581	137	6.512296	864	9.676713
C12orf73	59	1.86886	99	1.879082	108	5.318754	144	1.670895
FOXN2	626	6.145041	483	2.84108	322	4.91437	419	1.506699
NRP1	10756	232.7722	6769	87.77904	234	7.873316	10285	81.53549
NUAK2	62	0.9673727	86	0.8040564	21	0.5094281	55	0.3143597
TRADD	222	7.963307	857	18.42075	13	0.7250121	1063	13.96805
TMEM140	223	5.819353	507	7.928001	298	12.09059	653	6.242306
POFUT2	1236	23.10307	3112	34.85593	104	3.022358	5187	35.51644
RCOR3	600	7.606635	1166	8.857798	869	17.12863	1242	5.767996
A4GALT	814	20.4173	2634	39.5891	88	3.431769	6372	58.54796
PPIEL	31	0.6555324	40	0.5068487	14	0.4602798	235	1.820381
DICER1	1153	6.085794	1055	3.336771	570	4.677613	1090	2.107543
FAM53B	490	4.577896	648	3.627694	361	5.243707	1327	4.541536
ITGA4	1596	49.81859	1571	29.38466	31	1.504464	2533	28.96381
HIBADH	659	17.68771	2142	34.45018	675	28.1677	2506	24.63935
ESYT2	3485	31.37306	3453	18.62673	911	12.7507	9339	30.79757
DDOST	4435	111.8696	8671	131.061	432	16.94196	19110	176.5798
RPP14	498	7.630324	426	3.911192	335	7.980312	557	3.126302
STK26	244	3.922342	71	0.6839115	35	0.8747523	150	0.8833014
MAPK3	1118	31.95881	2214	37.92385	234	10.39983	6281	65.77179
TRPV1	54	0.7155537	166	1.318082	19	0.3914385	261	1.266925
BNIP1	158	6.598934	241	6.03142	49	3.18181	293	4.482769
DCAF12	756	11.04381	1215	10.63554	151	3.429538	1539	8.235651
HSD17B11	598	16.9946	1459	24.84569	173	7.643941	1433	14.91825
C3orf33	38	1.116612	145	2.553129	50	2.284285	87	0.9364834
C1GALT1	999	8.58957	1170	6.028062	171	2.285933	2646	8.334083
ANO8	228	2.944823	318	2.461146	157	3.15272	1241	5.871623
PPM1K	115	0.9358239	118	0.5753925	44	0.5566861	233	0.6945671
ZNF282	558	7.992452	1326	11.38087	218	4.854715	1733	9.092984
DHPS	515	22.95743	912	24.36109	563	39.01988	1397	22.81259
PARP16	91	1.806083	398	4.733314	16	0.4937166	288	2.093876
STX16	1556	17.55592	1623	10.97282	570	9.998853	4614	19.07012
NFKBIL1	269	10.4156	796	18.46847	75	4.514967	1812	25.70113
UBE2L6	474	15.6908	2285	45.3251	113	5.815761	4889	59.28553
RFC2	684	19.87038	312	5.431134	117	5.28442	449	4.778134
TNFAIP8L2-SCNM1	243	6.706797	563	9.311147	116	4.977695	550	5.560753
BAG4	439	5.404535	726	5.355701	53	1.014451	488	2.200775
BAMBI	44	1.368665	81	1.509786	29	1.402503	1244	14.17512
NUDT4P1	55	0.7769949	79	0.6687572	111	2.438035	248	1.283421
NOX4	32	2.79944	777	40.73129	15	2.040205	61	1.954848
EMG1	528	30.77711	579	20.22359	129	11.69082	710	15.16053
RALGAPB	2046	12.6508	1316	4.875893	316	3.037812	2030	4.598015
ARSD	265	2.741867	938	5.815529	23	0.3699898	2274	8.618922
NOL6	1271	14.04484	1273	8.429187	193	3.315814	1552	6.282393
PIP5K1A	2027	28.55305	2321	19.59115	431	9.439251	3560	18.37007
NDUFB7	612	60.10913	1521	89.51672	862	131.6309	3067	110.3481
IQSEC2	175	9.816617	541	18.18473	108	9.419091	985	20.24054
OPHN1	329	2.342745	303	1.292878	173	1.915299	849	2.214618
HRAS	562	26.36767	621	17.45874	268	19.54932	1626	27.9459
BABAM1	1090	45.91766	1993	50.30909	565	37.00523	2634	40.64724
TAPBPL	68	2.005842	359	6.345534	50	2.29308	688	7.434269
COX5A	1095	76.36063	1541	64.39378	2114	229.2038	2912	74.38901
PAPD4	1354	22.4384	1213	12.04536	155	3.993616	1458	8.851008
ZNF780A	270	3.939926	358	3.130353	21	0.4764366	164	0.8766581
ABCA3	30	0.2429116	91	0.4415239	103	1.296658	667	1.978403
STRAP	3641	102.4961	3599	60.70919	864	37.81481	4823	49.73544
BHLHE41	87	1.234267	101	0.8586124	541	11.93297	367	1.907295
RAD23B	7483	96.41739	7441	57.4509	3327	66.64903	11359	53.61444
CCS	216	11.22421	381	11.8635	124	10.01809	1173	22.32863
TMEM97	546	11.40195	338	4.229502	77	2.499993	890	6.8083
PPP1CC	2613	55.80516	3394	43.43429	1277	42.4021	3212	25.12885
DNTTIP2	1585	31.22647	1287	15.19351	1279	39.17649	1861	13.4308
NAPEPLD	270	2.860377	354	2.247236	86	1.416509	489	1.897713
MAFF	648	14.65015	767	10.39078	3835	134.8012	13847	114.6792
LOC100008588	23755	681.5966	155365	2671.231	11398	508.4666	51936	545.8872
INIP	718	9.023676	701	5.279137	40	0.7815927	814	3.747533
DARS	2061	35.00943	1734	17.64989	383	10.11503	2213	13.77053
CSNK1G2	1413	26.09319	3639	40.26735	335	9.618145	4929	33.3431
UFL1	1179	15.0359	1066	8.14627	378	7.494953	1017	4.751149
SFT2D1	669	32.11845	1430	41.13869	151	11.27112	1431	25.16693
TRIM69	11	0.3099814	38	0.641671	24	1.051515	71	0.7329313
MIR503HG	71	4.844149	305	12.46938	11	1.166845	57	1.42461
FBRSL1	284	3.349462	601	4.247341	356	6.52782	1467	6.337951
DUT	1920	56.26416	1636	28.72763	152	6.925252	2340	25.11936
HBP1	838	15.8852	2971	33.74717	985	29.02996	3179	22.07503
PHF19	912	11.75664	394	3.04348	96	1.924071	1868	8.821192
RAPH1	1030	5.675083	852	2.81294	294	2.51851	934	1.885141
EIF1AX	4814	58.26208	2673	19.38495	1983	37.31334	6248	27.7002
ANKEF1	92	1.294245	13	0.1095868	13	0.2843371	118	0.608097
CHTF18	467	8.104758	99	1.029543	32	0.8634449	386	2.453989
DTNB	73	1.609024	98	1.294349	11	0.3769586	290	2.341529
CDC123	1555	53.86927	1804	37.44839	202	10.87987	3271	41.51006
CMTM6	2813	44.81644	3134	29.91937	321	7.951225	2934	17.12339
MIDN	1006	14.22318	1163	9.852909	20476	450.0963	9327	48.3062
TSPAN6	600	8.474075	1547	13.09234	27	0.5928793	1300	6.725839
UBE3B	1207	57.17979	1157	32.84388	531	39.11031	2259	39.20248
LRR1	363	10.50541	247	4.283405	13	0.5849397	323	3.424292
MED27	329	12.53959	503	11.48792	69	4.088821	756	10.55532
DDX60L	349	2.758807	400	1.894706	307	3.773077	1177	3.408273
FAM129B	10767	152.7916	9109	77.45713	165	3.640409	31200	162.189
LOXL2	2216	31.1908	9833	82.93324	36	0.7878085	7698	39.69142
CHRNE	13	0.2833935	17	0.2220657	32	1.084571	145	1.157915
DUSP19	27	0.2778056	88	0.5425576	14	0.2239581	61	0.229916
OTUD6B-AS1	536	6.616932	636	4.704732	324	6.218681	1179	5.331725
LGMN	814	21.22129	3207	50.09937	232	9.403658	4451	42.50764
EMC9	116	7.449947	134	5.156867	125	12.4815	417	9.810549
ZNF613	48	1.153781	163	2.34777	17	0.6353199	47	0.4138491
TRMT1	731	17.9987	608	8.97043	178	6.814049	1121	10.11094
DPH3	996	13.13955	1563	12.35566	382	7.835125	1551	7.495403
SMYD4	316	3.910028	367	2.721102	162	3.116515	446	2.021574
ID1	4828	260.7352	796	25.75914	161	13.51823	7215	142.7351
PSPC1	862	19.08599	934	12.39197	241	8.29633	1249	10.13053
DDX20	651	9.946163	575	5.264151	78	1.852809	406	2.272284
INTS12	432	13.22304	476	8.730527	178	8.47089	805	9.026212
GADD45A	870	33.80819	1929	44.91803	2613	157.8714	10978	156.2744
GET4	623	16.00071	950	14.62045	347	13.85614	1813	17.05733
ST3GAL2	806	9.713075	1796	12.96922	346	6.482749	2639	11.64992
LPCAT1	2432	32.8846	3984	32.28005	190	3.994331	5331	26.40582
DHCR24	1687	21.10788	3692	27.6807	1270	24.70556	12453	57.07758
CUTA	2074	118.8269	4064	139.5229	341	30.37538	5597	117.469
BRD4	1274	13.14362	2105	13.01318	769	12.33483	3134	11.84422
MAN2B1	955	15.8851	4898	48.81927	123	3.180923	6843	41.69608
GTF2I	5278	63.67652	7517	54.34259	1744	32.71281	9955	43.996
ENPP4	90	1.031284	233	1.599844	233	4.151004	544	2.283478
POMT1	528	9.193162	1221	12.73892	185	5.007998	2124	13.54714
OSTM1	1240	14.88632	1752	12.60334	161	3.005059	1279	5.624686
SDHAP2	178	4.14484	209	2.916218	70	2.534237	184	1.569523
H3F3B	6973	130.7024	6780	76.15166	5007	145.916	27820	191.0218
PRPSAP2	272	7.796089	325	5.581837	27	1.203187	647	6.793197
PRRG4	105	1.016759	71	0.411977	19	0.2860512	132	0.4682359
RBM15	182	2.844673	81	0.7586333	87	2.114178	168	0.9619052
SPEN	1619	7.100822	1543	4.055212	1530	10.43313	2058	3.306505
HMCES	227	6.789335	484	8.674264	247	11.48576	839	9.192326
ZNF280D	621	6.786678	798	5.22582	353	5.997935	1025	4.103473
TMEM110-MUSTN1	210	7.718727	176	3.876368	1110	63.43235	545	7.338122
SGPP1	860	13.70551	1025	9.78828	53	1.313209	1307	7.63017
APOOL	404	3.350119	470	2.335407	258	3.326289	746	2.266103
RAB40B	149	4.542575	447	8.165998	291	13.79337	848	9.470518
ZNF563	47	0.9089284	75	0.8691185	12	0.3608066	50	0.3542125
COQ5	422	14.99702	729	15.52408	402	22.21161	1271	16.54627
HUS1	384	6.825549	471	5.016643	153	4.228236	457	2.975669
FAM105A	14	0.1065231	28	0.1276614	13	0.1537873	30	0.08361787
RGP1	212	6.621361	139	2.60143	109	5.292969	480	5.491799
POP1	471	5.405138	217	1.492216	15	0.2676323	341	1.433515
IGF2R	5882	22.46352	6642	15.19979	3136	18.62045	11892	16.6368
SIKE1	905	8.838506	1330	7.783372	121	1.837287	1079	3.860235
SS18	2152	33.58697	1742	16.29156	89	2.159633	3299	18.86135
MPV17	613	32.6447	1965	62.70478	90	7.451714	2770	54.03735
MAP2K6	38	0.1502704	41	0.09715378	740	4.549704	79	0.1144403
TATDN2	1403	15.33286	1487	9.737837	176	2.990472	2315	9.267843
COPG1	4345	75.79972	5562	58.14264	359	9.737191	10061	64.29556
GEMIN5	905	8.980798	637	3.78784	206	3.178301	808	2.937242
RABIF	269	4.470283	248	2.469564	37	0.9559736	605	3.682986
DCAF5	868	15.25665	1606	16.91496	953	26.04317	2924	18.8269
RBMS3	580	17.50339	1937	35.02755	122	5.72421	1234	13.64179
ZNF416	87	1.859518	168	2.151673	24	0.7975423	36	0.2818679
MRPS18C	425	22.4104	459	14.50305	235	19.26593	505	9.754705
BTBD1	2814	45.86801	3077	30.05379	3608	91.43527	3706	22.12856
PYROXD2	95	2.467091	394	6.131176	72	2.90707	658	6.259643
S1PR3	529	6.465033	1118	8.187339	51	0.9690511	860	3.850132
CDK5RAP2	1117	9.597999	1627	8.37724	711	9.498577	2363	7.43795
TCP11L1	513	10.44836	419	5.113647	22	0.6966505	914	6.819288
ZNF462	186	0.9578049	135	0.416566	509	4.075148	762	1.437412
PXN-AS1	95	6.676991	109	4.590601	43	4.698801	219	5.638496
SMC4	5736	56.23458	1552	9.11742	135	2.057736	3792	13.61836
UFSP1	32	1.722949	42	1.355057	25	2.092781	114	2.248481
HGF	33	1.309906	150	3.567825	33	2.036581	332	4.827547
GLRX2	242	13.2968	177	5.827618	86	7.346691	341	6.863542
FAM117B	78	0.7245606	118	0.6568225	16	0.2310796	173	0.5886922
RUFY3	738	8.881634	650	4.68744	343	6.417887	2282	10.06038
CDKN1C	30	0.9151327	574	10.49206	193	9.153381	819	9.151847
USP15	1023	6.556734	746	2.865079	1007	10.03466	1151	2.702398
IBA57	96	0.6832343	75	0.3198494	132	1.460608	380	0.9907044
MSMO1	1488	35.81537	2065	29.78328	25	0.9355521	4614	40.68236
TRIM16L	119	3.219771	386	6.258226	127	5.342484	288	2.854517
FBXL7	442	5.467828	3201	23.72816	30	0.5769993	3157	14.30636
GSTM3	511	6.640001	3205	24.95521	462	9.333632	2719	12.94251
CALU	29493	256.2979	24660	128.4118	718	9.7009	38415	122.2895
ANXA11	2975	62.95961	6683	84.74858	1384	45.53786	16616	128.8142
LPCAT4	381	10.70849	706	11.89033	48	2.097519	1492	15.36152
PARN	887	16.15177	822	8.969208	141	3.991875	1633	10.89293
FBXO46	171	3.066949	265	2.848015	45	1.254829	458	3.00911
MB21D2	184	2.930599	169	1.612914	53	1.312429	203	1.184395
MTCP1	17	0.3929548	26	0.3601247	13	0.4671953	41	0.3471679
KRAS	1677	15.59967	722	4.02444	273	3.948267	1031	3.513202
ID4	249	3.445064	603	4.999207	69	1.484255	2626	13.30928
LIAS	130	4.258693	175	3.435239	157	7.996392	181	2.172069
SPATA20	877	16.9541	1690	19.57708	230	6.912967	5112	36.20163
PCSK5	145	1.361086	1090	6.13098	22	0.3210714	427	1.468275
AGPAT3	1539	12.59063	3035	14.87831	588	7.479073	2997	8.981684
SLC9A6	799	9.252385	712	4.940522	142	2.556564	877	3.720219
RPGR	127	1.443536	63	0.4290918	75	1.325398	152	0.6328917
GRPEL1	863	16.53444	613	7.03761	384	11.43856	890	6.246415
PIGBOS1	67	3.696496	163	5.388761	23	1.972898	263	5.315366
RAPGEF2	1053	8.279911	1031	4.857825	1221	14.92706	1425	4.104632
FBXL12	382	10.7818	903	15.2722	114	5.002584	1871	19.34479
SLC25A28	245	8.449235	636	13.14299	276	14.79864	1157	14.61661
ARHGAP24	1076	14.38963	1726	13.83133	124	2.578223	8224	40.28862
SYNPO2	191	1.03035	988	3.193702	50898	426.8878	1737	3.432523
NUDT4	2424	26.99716	2531	16.89131	2712	46.96091	5966	24.34057
GCLC	196	2.757305	513	4.324462	143	3.127708	820	4.225759
FXN	166	9.083719	130	4.262701	147	12.50646	208	4.169471
SPIRE1	1055	10.4732	1141	6.787325	200	3.086871	1400	5.091165
MRPS22	665	31.78414	653	18.70199	330	24.52247	1110	19.43452
RPL37	4370	149.2669	12534	256.5415	3287	174.5594	28645	358.4205
S100A4	4646	486.6211	12522	785.9073	411	66.9291	28085	1077.577
ASF1A	450	9.622029	625	8.007926	128	4.255255	539	4.221871
PHF6	1101	12.3988	582	3.927364	50	0.8754346	694	2.86295
ARRDC3	1606	19.4193	1487	10.7742	609	11.44898	7755	34.35041
TPRKB	306	24.90105	260	12.67814	196	24.79784	402	11.98352
LINC00476	85	0.5687891	195	0.781903	52	0.5409998	448	1.098177
TARS	4499	89.62365	4664	55.67383	425	13.16306	5454	39.80007
SLC25A25-AS1	14	0.1954125	11	0.0920032	12	0.2604156	70	0.3579187
HSD17B10	570	31.7417	1236	41.2439	176	15.23805	1271	25.92764
ARHGEF6	552	5.61814	1207	7.361167	1113	17.61206	990	3.691057
RPS26	2779	218.5173	3230	152.1899	810	99.02475	5273	151.8858
QRSL1	398	5.182967	420	3.277408	226	4.575781	455	2.170545
SLC41A3	545	12.88651	1194	16.91722	451	16.5797	3069	26.58261
SNTB1	364	3.923648	398	2.570737	344	5.765122	1270	5.014809
RABGAP1L	456	8.124189	445	4.750738	84	2.326783	981	6.402451
ZNF880	212	5.026029	53	0.7529235	27	0.995209	115	0.998732
ZSCAN29	363	3.471824	450	2.578989	66	0.9814236	472	1.653694
TOR3A	650	16.42668	1294	19.59551	382	15.00932	1732	16.03416
RCC2	1709	23.18446	3063	24.89934	125	2.636491	3056	15.18694
RAF1	2242	36.71183	2445	23.99027	2341	59.59821	3082	18.48694
NTNG2	23	0.3990346	126	1.309903	86	2.319757	254	1.614278
MGLL	2174	27.52883	2981	22.61914	795	15.65153	5607	26.00883
VSTM4	915	22.37506	8111	118.8511	29	1.102561	2039	18.26511
DCTN1	6205	74.29206	6672	47.8677	1376	25.61418	15618	68.4996
VRK3	372	10.23034	710	11.70015	130	5.558426	955	9.620829
HERPUD1	1849	51.58996	4290	71.72515	787	34.14008	4778	48.83559
CD274	251	3.831574	42	0.3841835	84	1.993629	69	0.3858466
BEX3	1567	84.62553	2795	90.44824	59	4.953885	6875	136.0089
IFT20	294	17.95703	1154	42.23562	30	2.848852	1503	33.62856
HNRNPH1	6604	155.3976	3477	49.02617	1803	65.9621	6528	56.27034
APMAP	2542	61.37743	3022	43.72335	339	12.72607	6494	57.43908
PPFIA1	1513	19.97472	1428	11.29681	356	7.307237	2424	11.72294
ACP1	1305	44.293	2054	41.77447	504	26.59602	2120	26.35861
LPIN3	293	3.608784	294	2.169834	15	0.2872407	1075	4.850246
RTF1	1723	18.4025	1625	10.39994	592	9.830478	3261	12.75864
ZNF772	107	1.083472	72	0.4368699	29	0.456555	36	0.133536
