geneID	A_RC	A_RPKM	B_RC	B_RPKM	C_RC	C_RPKM	D_RC	D_RPKM
GRIN2D	108	1.137187	217	1.369158	5	0.08185391	311	1.199583
FGF1	223	3.142084	308	2.600456	17	0.3724117	245	1.264565
BLZF1	919	35.55772	729	16.90176	157	9.444512	819	11.60819
AMY1A	0	0	0	0	0	0	0	0
LOC105369723	0	0	0	0	0	0	0	0
GABPB2	193	5.715057	200	3.54878	47	2.163827	565	6.128776
SRL	0	0	0	0	8959	133.5782	4	0.01405195
RGL2	553	9.429446	1933	19.75053	414	10.97546	3566	22.27432
HELT	0	0	0	0	0	0	0	0
NUDT18	75	2.6478	564	11.93133	6	0.329334	344	4.448815
AARSD1	33	1.297422	42	0.9894697	33	2.017171	78	1.123373
DGCR11	41	0.9930884	43	0.6241061	2	0.07531743	99	0.8784181
SLC10A5	3	0.1221567	4	0.0975982	1	0.06330782	6	0.08949715
LINC00683	0	0	6	0.0868101	0	0	14	0.1238292
MIR7152	0	0	0	0	0	0	0	0
LINC01133	92	4.335381	189	5.336876	1	0.07326572	714	12.32536
LRRC45	279	5.539382	307	3.652426	21	0.648243	790	5.745743
INSIG1	2335	41.13618	8074	85.23376	612	16.76293	34653	223.6351
SLC36A3	0	0	0	0	0	0	0	0
VN1R10P	0	0	0	0	0	0	0	0
RAB3C	0	0	0	0	2	0.01875102	0	0
VCY	0	0	0	0	0	0	0	0
HCG11	422	3.984944	635	3.593101	90	1.321337	785	2.715448
LCP2	0	0	1	0.007478289	314	6.092667	0	0
SNORD97	0	0	0	0	0	0	0	0
TMPRSS11A	0	0	0	0	0	0	3	0.02436291
MIR548S	0	0	0	0	0	0	0	0
KCNK6	28	0.5655555	90	1.089295	7	0.2198248	45	0.3329597
RPA1	2036	25.12868	1368	10.11728	686	13.16368	3683	16.65159
ZNF295-AS1	2	0.1066139	11	0.3513681	0	0	64	1.249757
FAM133A	5	0.08145015	8	0.07809041	0	0	4	0.02386953
LINC00441	2	0.09383513	0	0	0	0	1	0.0171869
SEC24B	1375	15.24748	1318	8.757833	541	9.32726	1785	7.250962
MMP21	0	0	2	0.03357806	0	0	7	0.07184554
MIR4689	0	0	0	0	0	0	0	0
MIR6078	0	0	0	0	0	0	0	0
GUSB	561	13.58836	1469	21.32121	102	3.841189	2514	22.3065
MIR4518	0	0	0	0	0	0	0	0
LINC01132	1	0.01413835	0	0	4	0.0879266	1	0.005179178
TPD52L1	15	0.3501966	865	12.10104	387	14.04731	1194	10.21144
MED11	128	7.990952	306	11.44711	101	9.803278	363	8.301512
MIR520H	0	0	0	0	0	0	0	0
NRBF2	609	17.17975	1487	25.13601	378	16.57879	2318	23.95383
C4BPA	0	0	0	0	1	0.03717182	0	0
RERE	1588	10.63295	3691	14.80926	1614	16.80229	6496	15.93351
MADD	798	7.302759	1185	6.498129	242	3.443189	1682	5.63861
SLC51B	0	0	0	0	2	0.1773966	5	0.1044927
MIR3166	0	0	0	0	0	0	0	0
SLC27A5	13	0.2947772	49	0.6657827	11	0.3877972	126	1.046606
FAM84B	32	0.3130919	78	0.4573013	42	0.6388996	92	0.3297401
CC2D1B	845	8.482708	1089	6.550758	223	3.48052	1838	6.759045
CLCA4	0	0	0	0	0	0	1	0.006339021
THNSL1	164	2.332836	140	1.193313	47	1.039441	142	0.7399302
SDC3	4024	42.13906	7560	47.4389	78	1.269939	11402	43.73911
TMPRSS6	0	0	5	0.05030402	0	0	7	0.04305334
ZNF705G	0	0	0	0	0	0	0	0
OCM	0	0	0	0	0	0	5	0.1411252
KRT17P2	0	0	4	0.05627707	0	0	6	0.05160584
LINC00963	104	2.631989	309	4.685923	40	1.573882	426	3.94932
FAM138D	0	0	0	0	0	0	0	0
CEP85L	409	3.077501	181	0.8160926	486	5.685552	470	1.295492
CH25H	99	3.852722	893	20.82427	9	0.5445483	701	9.993382
TTC9	4	0.04111695	0	0	63	1.006845	69	0.2598196
MIR6752	0	0	0	0	0	0	0	0
TEAD3	621	11.13414	1276	13.70888	273	7.610083	1149	7.546531
TMEM115	1097	28.08047	3780	57.97962	124	4.934927	3952	37.05754
SNORD29	0	0	0	0	0	0	0	0
KRT78	0	0	0	0	1	0.03264542	0	0
SDHC	1848	34.42247	2062	23.01519	989	28.64163	3595	24.53019
MIR3666	0	0	0	0	0	0	0	0
DIP2B	988	6.079547	874	3.222639	244	2.334348	1269	2.860474
LOC101928618	0	0	0	0	0	0	0	0
INHBE	10	0.2176411	20	0.2608296	0	0	32	0.255125
MAP2K5	260	7.819945	890	16.04007	111	5.190567	1162	12.80261
LGALS17A	0	0	0	0	2	0.1475689	0	0
LOC285819	1	0.01846652	1	0.0110655	1	0.02871088	3	0.02029403
ALG3	599	20.00152	1358	27.17201	82	4.257076	1555	19.02079
C1orf61	0	0	0	0	0	0	0	0
LOC101927055	0	0	0	0	93	3.964215	0	0
ZC3H8	136	4.546909	106	2.123582	55	2.858916	146	1.788102
SNORD18B	0	0	0	0	0	0	0	0
DNAJB4	992	17.65022	1045	11.14142	4818	133.2805	1617	10.53927
MIR378F	0	0	0	0	0	0	0	0
LOC729224	2	0.0409834	0	0	0	0	1	0.007506543
KRTAP22-2	0	0	0	0	0	0	0	0
CSRNP3	56	0.2569607	0	0	2	0.01426823	104	0.1748131
LOC100129034	1308	12.28008	3044	17.12474	159	2.320877	2605	8.959077
FAM205A	0	0	0	0	0	0	0	0
GPM6B	29	0.3113467	781	5.024387	32	0.5341431	1176	4.625041
MIR214	0	0	0	0	0	0	0	0
FIGN	80	0.6106964	77	0.3522184	11	0.1305538	27	0.07550247
NRAS	2377	28.61941	1307	9.429593	115	2.152736	2010	8.865221
C14orf132	1831	12.65669	3478	14.40613	12	0.1289658	4993	12.64316
FUT9	0	0	0	0	0	0	1	0.001534976
MIR133B	0	0	0	0	0	0	0	0
LOC100506082	2	0.2394052	3	0.2151844	0	0	2	0.08769921
MDFI	61	1.865013	277	5.074786	6	0.28521	20	0.223998
NPB	11	0.8379184	27	1.23242	1	0.1184324	86	2.399769
EMC4	1204	61.66823	2035	62.4576	467	37.1889	2925	54.88111
LOC646029	1	0.029066	0	0	0	0	2	0.02129498
HOXA10-HOXA9	0	0	0	0	0	0	8	0.07448199
ASMT	0	0	0	0	0	0	2	0.02945221
RIC8A	2783	39.63966	3470	29.61639	258	5.713442	5826	30.39829
RNF139-AS1	5	0.04753304	2	0.01139309	1	0.01478043	54	0.1880535
ADCK2	272	6.170255	546	7.42186	60	2.116152	887	7.370889
ASNSD1	1164	25.26166	1635	21.26241	538	18.15318	1561	12.41006
ZBED6CL	10	0.1865928	1	0.011181	6	0.1740635	14	0.09569407
LOC101927476	11	0.196566	2	0.02141567	0	0	0	0
TIAM1	104	0.7748242	23	0.1026795	28	0.3243316	819	2.235197
ITGAM	0	0	3	0.02031668	397	6.975854	16	0.06624109
LDOC1L	1192	12.0066	1656	9.995163	142	2.223788	2268	8.368522
LHX2	3	0.06658954	6	0.0798035	0	0	3	0.02439316
CA3-AS1	0	0	0	0	8	0.8036279	0	0
RPS26P11	0	0	2	0.1162177	0	0	1	0.03552373
MIR939	0	0	0	0	0	0	0	0
DSG3	0	0	0	0	0	0	16	0.05662295
CHRNA5	11	0.1628194	2	0.01773901	17	0.3912224	23	0.1247106
SLCO1B7	0	0	0	0	0	0	0	0
MAP3K14	90	1.076123	266	1.905841	316	5.874457	842	3.688021
RNF217	328	1.553027	802	2.27544	158	1.163118	735	1.274837
A2M	184	1.945067	79	0.5004144	1423	23.38747	61	0.2362157
NSUN4	312	3.504724	466	3.136686	80	1.397175	643	2.645893
SPANXN4	0	0	0	0	0	0	0	0
JRK	487	7.276746	196	1.754891	58	1.347403	265	1.450495
GTPBP1	801	8.511006	1051	6.691708	502	8.293036	2178	8.477509
MOBP	0	0	0	0	0	0	0	0
POMT2	645	7.096691	1257	8.287381	99	1.69353	1069	4.308597
ZNF449	233	3.078354	330	2.612537	25	0.5135279	360	1.742317
AFM	0	0	0	0	0	0	0	0
LINC00893	14	0.3200234	2	0.02739489	13	0.4620175	106	0.8876088
LINC01149	0	0	0	0	0	0	1	0.009166881
SNORD143	0	0	0	0	0	0	0	0
SNHG15	114	7.613266	189	7.563344	40	4.153245	252	6.164938
MEOX2-AS1	0	0	0	0	5	0.1987045	27	0.2528145
ZNF774	10	0.291767	14	0.2447654	56	2.540304	38	0.4061457
IDH1	1800	40.3546	2893	38.86466	100	3.485635	6652	54.63045
MIR4774	0	0	0	0	0	0	0	0
KCTD21	250	3.946628	651	6.158189	32	0.7854121	477	2.758459
SQOR	311	9.214325	1822	32.34725	420	19.34701	2246	24.3767
LOC105372028	0	0	0	0	0	0	0	0
NSUN7	10	0.1124015	7	0.04714723	9	0.157281	5	0.02058753
NRIR	0	0	0	0	3	0.3006361	0	0
CNTN4-AS1	0	0	0	0	0	0	0	0
GLTSCR1L	413	3.26472	598	2.832585	209	2.568642	1091	3.15924
TRAK1	1972	19.86326	1857	11.20834	1863	29.17547	3611	13.32396
LAMTOR5	750	47.42934	1393	52.7865	549	53.97835	2095	48.53241
MIR5194	0	0	0	0	0	0	0	0
LOC641746	0	0	0	0	0	0	0	0
FBXL18	627	10.64387	704	7.161279	84	2.217036	625	3.886638
MIR4664	0	0	0	0	0	0	0	0
MIR6735	0	0	0	0	0	0	0	0
LOC101927919	3	0.09768083	0	0	0	0	0	0
TM4SF1	57	1.807644	22	0.4180678	1642	80.9604	9934	115.4049
TRHDE-AS1	2	0.02711847	34	0.2762485	2	0.04216253	73	0.3625936
DCTPP1	436	20.42033	312	8.756221	166	12.08776	625	10.72305
RPF2	833	12.22526	697	6.129596	209	4.768929	775	4.166553
HLA-DQB1-AS1	0	0	0	0	0	0	0	0
MGAT3	0	0	0	0	14	0.2295064	5	0.01931245
C12orf74	0	0	0	0	0	0	0	0
GOLGA8A	502	4.125769	313	1.541457	334	4.267849	1230	3.703125
SDC2	1990	30.62189	6655	61.36389	225	5.382981	4447	25.06733
MIR6081	0	0	0	0	0	0	0	0
TPTE2P1	9	0.07451613	2	0.009922558	0	0	13	0.03942877
ARRDC3-AS1	3	0.06430069	3	0.03853022	2	0.0666478	20	0.1570314
SLC25A52	8	0.3620373	2	0.05423495	3	0.2110795	3	0.04973323
METRNL	2031	67.56574	3452	68.81345	283	14.63742	8140	99.19804
MIR1468	0	0	0	0	0	0	0	0
KMO	34	0.346242	142	0.866513	5	0.07916483	51	0.1902537
ASH1L-AS1	16	0.436878	6	0.09816968	34	1.44338	113	1.130266
LOC101929595	0	0	0	0	3	0.08901395	1	0.006990969
PIMREG	587	20.3879	18	0.3746216	0	0	740	9.41517
CRK	2608	43.36702	2061	20.536	258	6.670112	3832	23.34208
FBXL21	10	0.298923	0	0	0	0	0	0
SHISA3	11	0.2992869	16	0.2608561	10	0.4230157	155	1.544859
ODF4	0	0	0	0	0	0	0	0
MAFG	979	10.35515	1263	8.005031	800	13.15604	3538	13.70862
SLC10A7	181	5.753673	197	3.752483	31	1.532109	233	2.713217
TBX5	403	5.648612	291	2.444081	0	0	79	0.4056261
TPTE2P5	14	0.1721171	10	0.07366852	1	0.01911426	21	0.09457522
AKNA	215	2.29585	720	4.607055	252	4.183762	658	2.573907
GOLM1	2978	51.88451	3220	33.61668	130	3.52142	9199	58.71049
ZNF562	350	3.246734	264	1.467468	61	0.8797717	302	1.026237
LOC101927523	0	0	0	0	0	0	0	0
KCNJ4	0	0	0	0	0	0	0	0
LOC101929935	0	0	0	0	0	0	0	0
RPAP3	798	11.93701	674	6.04141	291	6.767791	729	3.994681
C11orf95	1051	10.09705	1017	5.85462	175	2.613914	5867	20.64762
DDIT4L	251	5.11022	120	1.463973	1268	40.13716	2333	17.39974
LINC01436	50	1.760564	14	0.29539	2	0.1094897	19	0.2450741
MIR302D	0	0	0	0	0	0	0	0
TIMP2	24646	361.6103	69105	607.5607	418	9.535249	173559	932.8321
UTAT33	4	0.3743579	9	0.5047258	3	0.4365256	4	0.1371353
CRYL1	229	8.181567	881	18.86092	67	3.721665	1094	14.31793
TBC1D17	524	11.84672	2670	36.1713	797	28.01475	4812	39.85242
LINC01601	0	0	0	0	0	0	0	0
SAE1	3319	74.50283	2073	27.88372	246	8.58543	4355	35.81094
MIR5000	0	0	0	0	0	0	0	0
FGF11	3	0.05260966	254	2.669094	44	1.19966	36	0.2312644
SNX2	1746	14.2754	2339	11.45936	285	3.62285	5913	17.70981
TADA1	173	4.128808	195	2.788683	13	0.4823734	192	1.678579
SNX20	0	0	0	0	68	1.951668	0	0
ZNF564	116	2.110145	184	2.005663	23	0.6504943	128	0.8529552
DHRS1	200	7.286247	510	11.13346	12	0.6796989	1001	13.35888
ZPLD1	0	0	1	0.008608146	0	0	1	0.005262423
ESR2	1	0.02240985	0	0	4	0.1393671	8	0.06567363
CHTF8	1906	34.95644	2639	29.00211	186	5.303697	3971	26.6788
LRP6	1034	5.499364	1257	4.00602	301	2.488971	2703	5.266232
SNORD65C	0	0	0	0	0	0	0	0
MIR6773	0	0	0	0	0	0	0	0
CCDC3	12	0.1948293	156	1.517692	56	1.413587	115	0.6839636
ZNF630	23	0.4762223	50	0.6203515	2	0.06438332	116	0.8798364
PMS2P5	59	2.868522	63	1.835408	28	2.116536	151	2.689337
TSTA3	517	20.41608	747	17.67618	100	6.139647	1419	20.52704
LOC101928504	9	0.2354346	44	0.6897098	1	0.04067141	25	0.2395686
ETV5	1083	14.15841	1027	8.045302	38	0.7723801	2911	13.94088
LINC00944	0	0	0	0	0	0	5	0.1581693
RUVBL1	1429	43.34426	829	15.06745	118	5.564714	1796	19.95574
C9orf64	578	14.98128	553	8.588795	23	0.9268522	784	7.443879
SNORA22C	0	0	0	0	0	0	0	0
LINC01835	0	0	0	0	0	0	0	0
TLR1	7	0.1316687	24	0.2705089	142	4.152735	79	0.5443442
OR11H2	0	0	0	0	0	0	0	0
RAB41	1	0.05007169	7	0.2100275	0	0	1	0.01834232
LOC105377162	0	0	0	0	0	0	0	0
HSPB2	209	13.32699	690	26.36457	704	69.79427	2037	47.58157
PCDHB4	12	0.1661987	36	0.2987685	8	0.1722653	101	0.5124243
SYNE2	933	19.38543	200	2.490059	2012	64.99547	975	7.420964
ABCA9-AS1	0	0	0	0	0	0	0	0
RAB11FIP3	745	12.46162	2305	23.10335	293	7.619864	4002	24.52208
VEZT	961	11.29665	1248	8.79077	883	16.13796	2213	9.529494
LINC00547	0	0	0	0	0	0	0	0
FER	992	32.79763	967	19.15769	72	3.701048	1309	15.85377
TIGD4	7	0.1518558	2	0.02599855	0	0	7	0.05562798
UGT2B17	0	0	0	0	0	0	0	0
MEF2C	284	2.679452	216	1.221145	7621	111.7895	297	1.02647
EGF	17	0.1635549	0	0	955	14.28498	23	0.08105963
MIRLET7DHG	16	0.6360478	7	0.1667453	16	0.9888972	17	0.2475601
F9	0	0	0	0	0	0	0	0
SMARCB1	1162	35.91603	1854	34.33823	167	8.025279	2497	28.27241
ANKRD66	0	0	0	0	0	0	0	0
DNAJB8	0	0	0	0	0	0	0	0
MAP4K3	780	9.729911	821	6.136819	791	15.34095	733	3.349502
ELOA3B	0	0	0	0	0	0	1	0.01197113
LINC01708	0	0	0	0	0	0	0	0
SNORD151	0	0	0	0	0	0	0	0
TDRD7	267	4.034474	328	2.969856	82	1.92642	665	3.680945
MSX2	27	0.6557622	165	2.401333	18	0.6796989	51	0.4537481
SCN1A	0	0	0	0	0	0	1	0.002440629
NEDD8-MDP1	558	49.05531	967	50.94062	248	33.89729	3919	126.2087
SNORD152	0	0	0	0	0	0	0	0
SIK2	798	7.452833	485	2.714227	453	6.577762	1914	6.548208
CCDC43	553	13.87072	487	7.319625	527	20.55162	742	6.817732
MIR4461	0	0	0	0	0	0	0	0
SIRPB2	0	0	0	0	58	1.706965	0	0
SAMD4A	2054	16.76806	1631	7.978519	2092	26.55251	2382	7.123382
DNPH1	283	19.04188	611	24.63488	183	19.14414	1235	30.44054
LINC01449	0	0	0	0	0	0	0	0
ORC1	251	4.251523	11	0.1116476	3	0.0790048	43	0.2668095
UHRF1	3145	43.58042	84	0.6974866	3	0.06463286	502	2.548217
SLC25A3P1	0	0	0	0	0	0	0	0
CCDC24	37	1.350708	52	1.137494	2	0.1135145	205	2.741421
C11orf96	136	5.491899	1102	26.66558	852	53.49149	9979	147.6157
PXMP4	237	2.30037	371	2.15779	58	0.8752635	472	1.678238
TBC1D14	843	10.61455	1091	8.231608	480	9.396729	2004	9.243443
MIR4696	0	0	0	0	0	0	0	0
CPEB2-AS1	0	0	0	0	0	0	0	0
CXorf65	0	0	0	0	3	0.2898368	0	0
ZFP36L1	4399	73.81232	19889	199.9741	3362	87.70696	62912	386.6967
SPATA7	151	4.022674	326	5.20405	74	3.065004	386	3.766927
HIST1H2BN	1	0.119436	4	0.2862736	3	0.5570806	12	0.5250233
SCRN1	5360	55.19192	4102	25.31001	39	0.6243624	6175	23.29216
HEY2	0	0	0	0	51	1.591391	4	0.02940812
MIR8086	0	0	0	0	0	0	0	0
ACSL5	7	0.1110285	51	0.4847218	46	1.134373	151	0.8773553
PIPOX	1	0.02223332	14	0.186517	2	0.06913466	3	0.02443361
LOC642852	490	3.667428	624	2.798569	10	0.1163662	1253	3.43541
DNAH11	60	0.2315491	73	0.168811	19	0.1140005	61	0.08623504
YY1AP1	1012	17.65462	1355	14.16456	794	21.53574	2126	13.58636
OR51B2	0	0	0	0	0	0	0	0
ABHD17B	373	6.41732	369	3.804146	147	3.932092	453	2.854994
NCL	14825	292.6084	9048	107.0115	3323	101.9727	16989	122.8349
GPAT3	132	2.686427	21	0.256098	1520	48.09568	142	1.058648
CCL25	0	0	0	0	0	0	1	0.01960541
FDFT1	1701	45.79274	2639	42.57137	1297	54.28674	7728	76.21168
NMU	8	0.5244672	0	0	0	0	3	0.07204629
MIR22HG	552	21.91116	813	19.33761	977	60.29514	2051	29.82318
RPUSD4	476	10.55244	565	7.505509	935	32.22692	662	5.376081
ORC4	675	5.486219	928	4.519634	471	5.951847	1636	4.870962
TLX3	0	0	0	0	0	0	0	0
EVI5L	604	8.672174	1158	9.962894	187	4.174401	1646	8.65731
TFR2	9	0.1671195	41	0.4561989	0	0	12	0.08162586
MIR6862-1	0	0	0	0	0	0	0	0
NEMF	1343	15.01684	1120	7.504235	361	6.27583	1844	7.553104
OR8I2	0	0	0	0	0	0	0	0
C3orf62	45	0.6722019	186	1.664892	43	0.9986588	240	1.31329
PPP1R2P9	0	0	0	0	0	0	0	0
NBPF20	775	2.35886	496	0.9046238	61	0.2886634	727	0.8105819
TLK1	762	7.131519	1110	6.224951	164	2.38634	2266	7.768712
CLEC18C	0	0	0	0	0	0	0	0
LOC102723517	0	0	0	0	0	0	0	0
CD8B	0	0	0	0	3	0.2243311	2	0.03523699
MYO15B	59	0.3316888	23	0.07748052	259	2.26381	181	0.3727515
PCCA	152	3.364123	356	4.721328	91	3.131346	500	4.053781
SLMAP	1182	11.74918	1331	7.927827	2840	43.89045	1448	5.272552
LOC403312	3	0.04702728	4	0.03757288	0	0	9	0.05168127
AP2A1	3424	52.4773	6085	55.88358	591	14.08272	9177	51.52293
ABHD11	210	7.925139	119	2.691042	46	2.699025	466	6.44222
FLRT2	3035	20.17319	3583	14.27081	24	0.248021	5496	13.38211
GDPD2	0	0	0	0	0	0	0	0
CALCA	0	0	0	0	1	0.1044817	0	0
LOC644285	5	0.05142576	32	0.197218	5	0.07995435	26	0.09795938
ZNF654	489	5.290195	396	2.567106	105	1.766093	304	1.204754
MGC27382	0	0	0	0	0	0	0	0
DDX39A	1570	58.87695	800	17.97718	104	6.063738	1949	26.77439
TAF8	196	2.431378	344	2.557059	80	1.542936	512	2.326636
TRAM2-AS1	136	3.533547	159	2.475455	38	1.535031	432	4.111666
OR7E12P	15	0.6653446	0	0	2	0.1379262	2	0.03249731
FOXD4L6	1	0.01967955	2	0.02358474	0	0	7	0.05046326
PLPP5	282	7.106556	643	9.709725	33	1.292961	1345	12.41636
LOC100506885	7	0.2310077	3	0.05932469	0	0	4	0.048356
USP43	4	0.05170092	13	0.1006856	1	0.02009554	9	0.04261307
FAM177B	0	0	0	0	0	0	0	0
HPS4	579	6.034966	787	4.915378	71	1.150578	1465	5.593659
SRP9	4488	160.8803	4820	103.534	1366	76.13112	4262	55.96617
DUSP7	804	13.3362	1355	13.46794	70	1.805242	945	5.742088
IHH	0	0	2	0.03101757	0	0	3	0.02844299
TTC32	18	1.022545	21	0.7148499	46	4.062833	62	1.290219
MPND	114	3.689471	221	4.285854	110	5.534945	453	5.370558
LOC105369423	0	0	0	0	0	0	0	0
ZNF710	446	5.293834	387	2.752532	128	2.362147	670	2.913213
SNORA9	0	0	0	0	0	0	0	0
IFT52	510	13.18056	1223	18.93982	21	0.8438093	1297	12.27907
HMGCS2	0	0	0	0	2	0.07126188	0	0
SNORA14B	0	0	0	0	0	0	0	0
MIR198	0	0	0	0	0	0	0	0
GNAT2	3	0.117861	8	0.1883323	1	0.06108161	1	0.01439167
CCNK	1108	22.80064	1204	14.84635	293	9.374246	2533	19.09433
IST1	1830	27.40491	3445	30.91381	635	14.7847	3246	17.80688
SNORA32	0	0	0	0	0	0	0	0
MIR5681A	0	0	0	0	0	0	0	0
NELL2	1	0.01670616	0	0	1	0.02597396	2	0.01223964
KCTD18	459	8.284985	1121	12.12469	74	2.076693	963	6.367476
LOC105374820	0	0	0	0	0	0	0	0
ENO3	27	0.9750323	53	1.146877	47629	2674.165	77	1.01861
C1QC	0	0	8	0.1905661	31	1.915988	0	0
FRK	5	0.09411509	8	0.09023295	11	0.3219166	3	0.02068581
SNORD172	0	0	0	0	0	0	0	0
SORBS1	18	0.1617159	186	1.001334	4808	67.15928	55	0.1810109
SRRM2	7888	45.22699	7085	24.34201	8246	73.50816	26723	56.1278
RTN4IP1	129	2.391239	117	1.299586	76	2.190324	141	0.9574462
ALOX5	0	0	0	0	357	12.02641	0	0
PMF1-BGLAP	63	4.255021	121	4.897027	33	3.465266	127	3.14215
MDP1	65	4.463176	120	4.937394	16	1.708095	172	4.326345
FZD6	1298	19.09149	637	5.614232	18	0.4116224	611	3.292064
SNORD115-28	0	0	0	0	0	0	0	0
TRAF5	376	4.99843	519	4.134272	23	0.4753736	445	2.167045
RDH16	1	0.01673222	4	0.04010509	3	0.07804343	8	0.04903494
COX6B1	981	89.16588	2199	119.768	1685	238.1173	4461	148.5333
MRPS2	661	20.68104	1259	23.60383	256	12.45295	1757	20.13746
PPP1R3A	1	0.01248296	0	0	2079	40.34905	0	0
PDCD10	877	36.54288	995	24.84346	100	6.478353	1107	16.89712
HIST1H2APS1	0	0	0	0	0	0	0	0
OR5AL1	0	0	0	0	0	0	0	0
MYO1F	2	0.02570179	46	0.3542232	674	13.4665	59	0.2777457
EXPH5	17	0.09062179	110	0.3513681	0	0	39	0.07615709
IL24	21	0.5690562	0	0	0	0	1	0.009926541
LOC388813	0	0	0	0	0	0	0	0
DSCR10	0	0	0	0	0	0	5	0.1142129
OR6B1	0	0	0	0	0	0	0	0
ADARB1	342	5.288454	3687	34.16344	203	4.880452	1577	8.93298
LOC101928739	0	0	0	0	0	0	0	0
LINC01704	0	0	0	0	0	0	0	0
LINC01800	0	0	0	0	0	0	0	0
CA4	60	2.776192	80	2.218064	95	6.834131	93	1.576316
EXTL3-AS1	0	0	0	0	0	0	1	0.02518542
DUSP23	94	7.020776	677	30.29925	60	6.967387	980	26.813
MIR6804	0	0	0	0	0	0	0	0
MIR4488	0	0	0	0	0	0	0	0
GPHA2	0	0	0	0	0	0	1	0.02629802
MC4R	2	0.07458522	7	0.1564252	0	0	0	0
MAVS	2215	10.24347	2032	5.630968	1232	8.858203	4712	7.982534
INSRR	0	0	180	1.379479	0	0	30	0.140553
MIR3130-2	0	0	0	0	0	0	0	0
LOC101929279	1	0.02626189	3	0.0472099	0	0	0	0
CDH13	1421	18.46466	3018	23.49916	770	15.55605	2064	9.824692
LOC284798	1	0.02095615	1	0.01255733	0	0	0	0
LOC100128398	7	0.1978848	24	0.4065477	0	0	38	0.3935138
MIR3668	0	0	0	0	0	0	0	0
LOC107133515	348	4.05963	588	4.110271	48	0.8705823	574	2.452907
PGM3	1914	16.80997	2231	11.74114	112	1.529341	2748	8.841046
ZFAT	213	2.518744	323	2.288721	115	2.114286	459	1.988287
NOL4	0	0	0	0	0	0	1	0.005380615
GRIA2	1	0.009319913	2	0.01116935	4	0.05796065	0	0
CTAGE7P	4	0.07582436	5	0.05679429	0	0	7	0.04860812
CPSF1	1248	14.89235	2304	16.47468	362	6.716123	4355	19.03701
NOSIP	558	21.89008	1240	29.14881	422	25.73873	2030	29.17234
NMNAT3	7	0.1811715	40	0.6203515	72	2.897249	24	0.2275439
TMEM165	2254	58.16879	3577	55.31475	183	7.34258	5026	47.5139
SNORD91B	0	0	0	0	0	0	0	0
LINC00941	69	1.952637	28	0.4748062	1	0.0439981	24	0.2487973
MIR1199	0	0	0	0	0	0	0	0
BAIAP2L2	94	2.350078	17	0.2546767	4	0.1554805	211	1.932408
NNT-AS1	173	2.80794	196	1.906266	125	3.154373	439	2.610167
SNORD114-22	0	0	0	0	0	0	0	0
MAMDC2-AS1	3	0.1031284	0	0	0	0	4	0.05037083
KRTAP4-11	0	0	0	0	0	0	0	0
KIR3DS1	0	0	0	0	0	0	0	0
SNORA68B	0	0	0	0	0	0	0	0
LGALS3	2828	77.53401	15311	251.5372	258	10.9975	23416	235.1731
LINC01370	0	0	0	0	0	0	0	0
LINC00852	4	0.1615264	13	0.3145668	4	0.2511337	31	0.4585718
GP5	0	0	0	0	1	0.02386957	0	0
TMBIM7P	0	0	0	0	0	0	0	0
CNDP1	0	0	0	0	0	0	0	0
LINC00538	0	0	0	0	0	0	2	0.02062428
ACVR1B	462	5.486176	675	4.803053	210	3.877113	1172	5.098206
WARS2-IT1	0	0	3	0.1715349	0	0	3	0.1048645
UBXN11	74	2.147393	166	2.886514	28	1.263279	432	4.59225
MIEF1	1057	9.858001	1122	6.270362	82	1.18902	1154	3.942591
OPN1MW2	0	0	0	0	0	0	0	0
WDFY4	0	0	4	0.01283699	84	0.6994525	13	0.02550486
AQP1	40	0.7361259	2057	22.68362	1267	36.25185	3796	25.5906
MIR135A1	0	0	0	0	0	0	0	0
LOC101928896	0	0	0	0	0	0	0	0
GC	0	0	0	0	0	0	0	0
MIR2681	0	0	0	0	0	0	0	0
PHRF1	1378	13.29095	1377	7.958418	479	7.182967	2476	8.748218
FTO-IT1	5	0.3081999	0	0	0	0	5	0.1129001
ZWILCH	1421	23.18334	266	2.600456	23	0.5834065	632	3.777123
MRPL12	1013	53.52111	1380	43.68986	572	46.9865	2019	39.07635
CD36	19	0.4842722	77	1.176014	1143	45.29431	179	1.671287
ST3GAL5	69	1.55342	1429	19.27783	105	3.675282	3256	26.8526
ZNF233	10	0.1920042	6	0.0690316	1	0.02985192	10	0.07033521
SRMS	1	0.02232588	0	0	1	0.03471124	0	0
SUMF2	2436	65.0248	4675	74.77721	261	10.83188	8427	82.40182
POT1	341	4.579697	351	2.82472	39	0.814345	506	2.489401
LOC339975	0	0	0	0	0	0	0	0
NAAA	202	6.254393	292	5.417545	35	1.684858	652	7.39509
LOC101928251	0	0	0	0	0	0	0	0
RRS1-AS1	0	0	0	0	3	0.05726401	3	0.01349219
LINC00885	0	0	0	0	0	0	0	0
KIAA1143	862	8.896513	1136	7.025493	410	6.578969	1233	4.661628
PTENP1-AS	1	0.0614986	0	0	0	0	2	0.04505648
C5orf66	64	1.387273	36	0.4675956	35	1.179537	227	1.802478
HEYL	0	0	17	0.132786	10	0.202665	3	0.0143252
MIR4660	0	0	0	0	0	0	0	0
ALMS1-IT1	1	0.03045246	0	0	6	0.2840763	9	0.1003984
GJB3	0	0	0	0	0	0	33	0.2924098
